Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018
"5400","Europe","3103","Nutrient phosphate P2O5 (total)","5157","Agricultural Use","tonnes","5753374.000000","6015371.000000","6619166.000000","7524997.000000","7966041.000000","8504652.000000","9104906.000000","9653019.000000","10114763.000000","10895748.000000","11481082.000000","11873690.000000","12464304.000000","12121919.000000","12751402.000000","13359790.000000","13761929.000000","14537759.000000","14796313.000000","14154089.000000","14259154.000000","14343542.000000","14964063.000000","15073669.000000","15615593.000000","16345966.000000","16368566.000000","16346726.000000","15766142.000000","13814113.000000","11385757.000000","6860947.000000","5752364.000000","4832122.000000","4891569.000000","5112777.000000","4834149.000000","4711716.000000","4404709.000000","4091071.000000","3985570.000000","4038814.020000","4247768.400000","4194367.820000","4095304.830000","3966322.550000","4342910.250000","3264730.960000","2799300.190000","3435841.700000","3502090.620000","3598785.340000","3727816.150000","3603779.110000","3645891.920000","3647835.650000","3861731.690000","3873427.870000"
"5400","Europe","3104","Nutrient potash K2O (total)","5510","Production","tonnes","6894770.000000","6986442.000000","7489577.000000","8322505.000000","9120128.000000","9297660.000000","9698349.000000","10125413.000000","10365626.000000","11434121.000000","12209128.000000","12702287.000000","13694683.000000","14748248.000000","15236937.000000","16011769.000000","16532692.000000","16856402.000000","15712891.000000","17213535.000000","17043181.000000","16356629.000000","18069286.000000","18728776.000000","19101680.000000","18572786.000000","19637194.000000","19848121.000000","18089785.000000","16431194.000000","14724712.000000","12736954.000000","9666248.000000","10505900.000000","10970100.000000","10756350.000000","11995600.000000","12048700.000000","12537100.000000","11989000.000000","12772319.000000","13484061.000000","14804835.000000","15997805.000000","16847876.000000","15840263.000000","16665356.000000","15494824.000000","9261162.000000","15405647.000000","16408853.200000","15130079.650000","15920417.350000","19219048.000000","19111626.000000","18417491.650000","20169840.950000","20331732.450000"
"5400","Europe","3104","Nutrient potash K2O (total)","5610","Import Quantity","tonnes","2201762.000000","2273607.000000","2535571.000000","2911435.000000","3013923.000000","3130477.000000","3627195.000000","4036118.000000","4301606.000000","4653312.000000","4880260.000000","5124735.000000","5678150.000000","5638594.000000","5630736.000000","5830596.000000","6285039.000000","6171735.000000","5843971.000000","5937624.000000","6233956.000000","6682866.000000","6801880.000000","7240963.000000","7491540.000000","7351578.000000","7637429.000000","7477540.000000","7289887.000000","6636145.000000","4984200.000000","5794057.000000","4788305.000000","5566976.000000","5365861.000000","5313221.000000","5422960.000000","5485915.000000","5290994.000000","4875547.000000","4667371.000000","5171127.530000","5724144.840000","6002818.330000","5567305.390000","5071269.870000","5552328.550000","6329606.370000","2133849.500000","4774954.010000","5513031.100000","5258367.490000","5384698.830000","5764919.860000","5598220.220000","6057855.600000","7339505.540000","5988626.620000"
"5400","Europe","3104","Nutrient potash K2O (total)","5910","Export Quantity","tonnes","3169545.000000","3279161.000000","3622311.000000","3477825.000000","3646811.000000","3950101.000000","4358913.000000","4798699.000000","4597826.000000","5396816.000000","5382756.000000","5980097.000000","6331206.000000","6643617.000000","6386911.000000","6934053.000000","7600309.000000","7974752.000000","7483121.000000","8195499.000000","8330067.000000","8881282.000000","9360085.000000","9765316.000000","9666646.000000","9715954.000000","10346579.000000","10667082.000000","10253474.000000","10049253.000000","8257840.000000","8643872.000000","7713597.000000","9068700.000000","9416500.000000","8443500.000000","10219946.000000","10183584.000000","10673401.000000","10370034.000000","11215944.000000","11985065.550000","11613555.790000","14374905.430000","15036308.780000","14331613.250000","15516783.860000","14963678.290000","7271720.000000","14713386.130000","14737395.230000","14888486.880000","13443513.080000","17998829.150000","18402196.390000","21445892.700000","25966076.500000","16794608.130000"
"5400","Europe","3104","Nutrient potash K2O (total)","5157","Agricultural Use","tonnes","5421950.000000","5736937.000000","6090388.000000","6838801.000000","7530408.000000","7621126.000000","8459751.000000","8676508.000000","9158174.000000","10047254.000000","10800123.000000","11340505.000000","12310974.000000","11924565.000000","13390510.000000","13933630.000000","13729267.000000","14052951.000000","13291751.000000","13213124.000000","13506682.000000","13431971.000000","14823149.000000","14785187.000000","15256462.000000","15314703.000000","15396612.000000","15486225.000000","14263850.000000","11745227.000000","10406301.000000","7696151.000000","6149748.000000","5787499.000000","5759720.000000","5791733.000000","5850120.000000","5556576.000000","5247150.000000","4778439.000000","4604823.000000","4681138.000000","4714721.000000","4818269.100000","4503012.450000","4575999.140000","4882658.940000","3732213.600000","3106127.480000","4108723.800000","4000126.600000","4038482.690000","4198156.090000","4215417.380000","4099781.400000","4131469.400000","4254647.630000","4359912.160000"
"5401","Eastern Europe","3102","Nutrient nitrogen N (total)","5510","Production","tonnes","2574352.000000","2086016.000000","2507512.000000","3022162.000000","3901841.000000","4629754.000000","5502443.000000","6399750.000000","7117402.000000","8403775.000000","9238367.000000","9860972.000000","10785235.000000","11735833.000000","12896083.000000","13190131.000000","13809336.000000","14335983.000000","14154313.000000","15238412.000000","15794109.000000","16983625.000000","18663334.000000","19120685.000000","19901545.000000","20525777.000000","20719484.000000","21238380.000000","20108749.000000","17510848.000000","15628858.000000","12429139.000000","10889119.000000","10246800.000000","11455804.000000","11842776.000000","10190900.000000","9260982.000000","10336800.000000","11806848.000000","12054300.000000","11775389.290000","12334437.560000","13212715.370000","13981518.640000","13678346.320000","14609702.130000","13878858.000000","11562694.580000","13638504.780000","14827040.830000","14782045.770000","14776138.300000","14257617.070000","14653410.360000","15292454.590000","15448939.220000","15748855.650000"
"5401","Eastern Europe","3102","Nutrient nitrogen N (total)","5610","Import Quantity","tonnes","99280.000000","109157.000000","179836.000000","144468.000000","189207.000000","127748.000000","152945.000000","196339.000000","205467.000000","207281.000000","166600.000000","190766.000000","216558.000000","211441.000000","138261.000000","164316.000000","206648.000000","308200.000000","287200.000000","305200.000000","392600.000000","443000.000000","503689.000000","486500.000000","534500.000000","544910.000000","417612.000000","502200.000000","556000.000000","374900.000000","228200.000000","270335.000000","275600.000000","179100.000000","305227.000000","426990.000000","578763.000000","677450.000000","690647.000000","499667.000000","719799.000000","889602.780000","691500.480000","831595.720000","820431.450000","1002700.140000","1121879.070000","1127932.530000","1165332.070000","1459343.640000","1586016.120000","1695908.780000","1990854.240000","2044920.940000","2416506.920000","2884280.580000","3389873.290000","2919708.800000"
"5401","Eastern Europe","3102","Nutrient nitrogen N (total)","5910","Export Quantity","tonnes","547270.000000","145289.000000","153543.000000","100199.000000","140583.000000","187613.000000","299933.000000","485992.000000","633412.000000","779558.000000","1185261.000000","1228977.000000","1458179.000000","1616376.000000","1604491.000000","1983528.000000","2269147.000000","2235742.000000","2196339.000000","2707900.000000","2937300.000000","3274100.000000","3616100.000000","3990800.000000","4232900.000000","4393900.000000","4504957.000000","4402025.000000","5028900.000000","4947245.000000","5300300.000000","5723764.000000","5649269.000000","5912808.000000","7604613.000000","7768987.000000","6540799.000000","6111965.000000","6656218.000000","8488560.000000","7768752.000000","8067593.840000","8642052.330000","8829796.020000","9506476.570000","9189555.550000","9129626.760000","8454558.530000","8589600.950000","9028600.840000","10108126.570000","9989197.110000","9521927.570000","8941120.650000","8726171.200000","9001309.210000","8839074.020000","9573270.250000"
"5401","Eastern Europe","3102","Nutrient nitrogen N (total)","5157","Agricultural Use","tonnes","1743271.000000","1787985.000000","2198866.000000","2802982.000000","3505147.000000","4121820.000000","4828215.000000","5535017.000000","6067923.000000","6982864.000000","7670963.000000","8250485.000000","9025546.000000","9716359.000000","10802689.000000","10529597.000000","10888974.000000","11350460.000000","11186166.000000","11913855.000000","12173965.000000","12983009.000000","14333601.000000","14172148.000000","14897973.000000","15296808.000000","15513348.000000","15650101.000000","13912300.000000","11574244.000000","9665536.000000","5937175.000000","5007182.000000","3756628.000000","3663427.000000","3663450.000000","3624114.000000","3372392.000000","3324483.000000","3540320.000000","3822395.000000","3542797.000000","3579311.000000","3530988.000000","3700372.000000","3930493.000000","4339873.000000","4693449.000000","4623404.000000","4784626.000000","5213529.000000","5174336.000000","5302122.000000","5090045.000000","5306688.400000","5743385.490000","5964594.960000","6090014.820000"
"5401","Eastern Europe","3103","Nutrient phosphate P2O5 (total)","5510","Production","tonnes","1994981.000000","1988518.000000","2179071.000000","2849368.000000","3227798.000000","3618749.000000","3827077.000000","4123360.000000","4390044.000000","5005473.000000","5304209.000000","6616247.000000","5842789.000000","6532055.000000","7375285.000000","7508293.000000","7964018.000000","8386172.000000","8434509.000000","8346075.000000","8757759.000000","8975732.000000","9249966.000000","9516182.000000","10209449.000000","10905336.000000","11036307.000000","11451759.000000","11205253.000000","10310557.000000","8291414.000000","4363672.000000","3537885.000000","2644217.000000","3123700.000000","2807000.000000","3067118.000000","2766180.000000","2971745.000000","3171538.000000","3222420.000000","3349321.000000","3495742.000000","3818898.000000","3886816.000000","3880666.000000","4005007.000000","3641876.000000","1684361.000000","3529531.000000","3389513.000000","3108963.000000","3855666.700000","3810064.950000","4089065.450000","4343951.600000","4613887.600000","4723261.600000"
"5401","Eastern Europe","3103","Nutrient phosphate P2O5 (total)","5610","Import Quantity","tonnes","39303.000000","31119.000000","32942.000000","50768.000000","64517.000000","142269.000000","216479.000000","249026.000000","172858.000000","201634.000000","233467.000000","357124.000000","332783.000000","390979.000000","256924.000000","289710.000000","304683.000000","368900.000000","433700.000000","507800.000000","569900.000000","586400.000000","721300.000000","723800.000000","823400.000000","937400.000000","890000.000000","810500.000000","470300.000000","223860.000000","91146.000000","426135.000000","268061.000000","128200.000000","187493.000000","183900.000000","172479.000000","182690.000000","122869.000000","163233.000000","197029.000000","277995.670000","316529.020000","363307.950000","394728.670000","519421.530000","494522.150000","440985.590000","382292.310000","497151.460000","701409.830000","716198.740000","947109.240000","881609.290000","931401.050000","1151927.560000","1481040.830000","1232145.920000"
"5401","Eastern Europe","3103","Nutrient phosphate P2O5 (total)","5910","Export Quantity","tonnes","65638.000000","85451.000000","85670.000000","46445.000000","64795.000000","91359.000000","119477.000000","116778.000000","104515.000000","166252.000000","144861.000000","175800.000000","179408.000000","174200.000000","200682.000000","184264.000000","312174.000000","374300.000000","485805.000000","499500.000000","442100.000000","472100.000000","544300.000000","530073.000000","655817.000000","601500.000000","638600.000000","735100.000000","678000.000000","628288.000000","803445.000000","1585863.000000","1483610.000000","1679839.000000","1872200.000000","1682100.000000","1953834.000000","2038600.000000","2231784.000000","2493334.000000","2209312.000000","2459443.050000","2673211.950000","2802125.710000","2607922.110000","2592805.720000","2634753.550000","2253208.370000","2030893.200000","2720083.820000","2920536.430000","2864321.110000","2873521.940000","2659061.500000","2957038.850000","3016959.290000","3347215.890000","3687264.290000"
"5401","Eastern Europe","3103","Nutrient phosphate P2O5 (total)","5157","Agricultural Use","tonnes","1748963.000000","1833948.000000","2082011.000000","2734322.000000","3095602.000000","3494906.000000","3763889.000000","4160743.000000","4304789.000000","4772961.000000","5157006.000000","5330183.000000","5790864.000000","6413681.000000","7148591.000000","7373310.000000","7691692.000000","8023683.000000","8229650.000000","8126707.000000","8549262.000000","8714855.000000","9183719.000000","9405347.000000","10128699.000000","10880521.000000","10860980.000000","10883114.000000","10461800.000000","9097000.000000","7052315.000000","2932488.000000","1966514.000000","969469.000000","1137465.000000","1218000.000000","1048345.000000","962804.000000","757486.000000","902575.000000","992088.000000","1006969.000000","1185524.000000","1094924.000000","1319740.000000","1427992.000000","1600164.000000","1498187.000000","1348564.000000","1486579.000000","1575279.000000","1526960.000000","1536371.000000","1488530.000000","1514387.730000","1585254.780000","1780018.680000","1863383.470000"
"5401","Eastern Europe","3104","Nutrient potash K2O (total)","5510","Production","tonnes","1165000.000000","1331000.000000","1400000.000000","1894000.000000","2368000.000000","2626000.000000","2868000.000000","3120000.000000","3244000.000000","4087000.000000","4807000.000000","5433000.000000","5918000.000000","6586000.000000","7944000.000000","8310000.000000","8347000.000000","8193000.000000","6635000.000000","8064000.000000","8449000.000000","8079000.000000","9294000.000000","9776000.000000","10367000.000000","10228000.000000","10887900.000000","11300300.000000","10232600.000000","9035200.000000","8531000.000000","6887400.000000","4663000.000000","5086200.000000","5658100.000000","5373300.000000","6702200.000000","6945600.000000","7674800.000000","7107300.000000","7975119.000000","9171893.000000","10006274.000000","11483104.000000","12330995.000000","11468090.000000","12723439.000000","12112066.000000","6769809.000000","12201693.000000","12713201.000000","11183411.000000","11698736.000000","15082272.000000","14944918.000000","14349418.000000","16181510.000000","16314361.000000"
"5401","Eastern Europe","3104","Nutrient potash K2O (total)","5610","Import Quantity","tonnes","583853.000000","666085.000000","675292.000000","843255.000000","1040011.000000","1213899.000000","1347691.000000","1480970.000000","1676364.000000","1960312.000000","2118676.000000","2246602.000000","2479216.000000","2593200.000000","3030931.000000","2893718.000000","2946622.000000","2830077.000000","2276401.000000","2620024.000000","3077702.000000","2937500.000000","2517904.000000","2900339.000000","2859776.000000","2814262.000000","2770272.000000","2631363.000000","2241000.000000","1767200.000000","346400.000000","1408800.000000","756500.000000","885176.000000","905961.000000","803821.000000","752725.000000","661940.000000","638112.000000","679805.000000","692355.000000","755469.120000","835343.830000","1083913.520000","957028.450000","957771.440000","1230975.720000","1041366.360000","348875.310000","938405.350000","1009545.280000","1023567.730000","1090950.010000","1178631.470000","1142109.560000","1374947.590000","1794482.570000","1438031.180000"
"5401","Eastern Europe","3104","Nutrient potash K2O (total)","5910","Export Quantity","tonnes","316800.000000","365100.000000","412800.000000","313700.000000","343400.000000","453100.000000","568000.000000","716100.000000","698300.000000","1309200.000000","1611600.000000","1705600.000000","1996800.000000","2321200.000000","2490000.000000","2315800.000000","2506100.000000","2400800.000000","1985700.000000","2747600.000000","3004100.000000","2827000.000000","2744000.000000","3240600.000000","3366100.000000","3244900.000000","3338000.000000","3744500.000000","3693400.000000","3782800.000000","2939700.000000","3616300.000000","3012200.000000","3925700.000000","4628500.000000","4053900.000000","5487846.000000","5561792.000000","6314101.000000","6139834.000000","6979630.000000","7205159.940000","6803655.810000","9397913.740000","10124879.830000","9342480.990000","10704833.390000","10096543.080000","4504320.600000","10448438.400000","9900329.560000","9913310.270000","8108835.400000","12846430.660000","13138044.900000","16340384.120000","20756930.620000","12113601.260000"
"5401","Eastern Europe","3104","Nutrient potash K2O (total)","5157","Agricultural Use","tonnes","1353767.000000","1482437.000000","1623390.000000","2233234.000000","2876260.000000","3076268.000000","3479050.000000","3764874.000000","4044078.000000","4480495.000000","5001787.000000","5545028.000000","6082366.000000","6443721.000000","8041044.000000","8280469.000000","8067440.000000","8111033.000000","7075018.000000","7396369.000000","7656873.000000","7559814.000000","8862359.000000","8704995.000000","9290491.000000","9176345.000000","9418772.000000","9344222.000000","8361852.000000","6385000.000000","5554261.000000","3423400.000000","1873648.000000","1349699.000000","1299500.000000","1247004.000000","1368330.000000","1251852.000000","1166651.000000","1132957.000000","1164210.000000","1204400.000000","1185053.000000","1258290.000000","1374231.000000","1608176.000000","1709215.000000","1603721.000000","1663841.000000","1756288.000000","1812447.000000","1745292.000000","1835902.000000","1764805.000000","1757005.570000","1762950.380000","1783479.690000","1890872.810000"
